Trap,Site,latitude,longitude,elevmean,slopemean,d.roads,d.river,d.water.area,d.settlements,GFC30mean,GFC50mean,GFC75mean,GFC90mean,VCFmean,Contigmean,CWEDmean,DCADmean
C0083,BRA319,-5.40207,-62.11461,67.97916667,2.808667593,3347.145926,0,39880.3783,101171.7172,1,1,1,1,78.78571429,0.958705008,0,1.359509945
C0084,BRA319,-5.4056,-62.117,68.4345679,2.482774082,3374.185955,0,40038.32111,101239.3395,1,1,1,1,79.28571429,0.958705008,0,1.359509945
C0085,BRA319,-5.40924,-62.1193,67.79480841,2.285717066,3396.509924,0,40216.86606,101294.8718,1,1,1,1,79.8125,0.958705008,0,1.359509945
C0086,BRA319,-5.41305,-62.12158,67.09594096,2.222564839,3433.514377,0,40416.95366,101342.59,1,1,1,1,79.8,0.958705008,0,1.359509945
C0087,BRA319,-5.41669,-62.12386,66.91935484,2.18842457,3465.875762,186.4781558,40606.42731,101400.5953,1,1,1,1,79.6,0.958705008,0,1.359509945
C0088,BRA319,-5.42086,-62.12618,67.35475896,2.384800344,3452.170074,697.1647742,40847.01038,101440.3404,1,1,1,1,79.86666667,0.958705008,0,1.359509945
C0089,BRA319,-5.42555,-62.12647,66.9102091,2.468425792,3249.089347,1202.91541,41263.30985,101254.2359,1,1,1,1,79.92857143,0.958705008,0,1.359509945
C0090,BRA319,-5.42985,-62.12825,66.40222772,2.63765647,3204.639209,1713.141426,41556.08929,101238.7458,1,1,1,1,79.85714286,0.958705008,0,1.359509945
C0091,BRA319,-5.43206,-62.12967,65.61528977,2.654063229,3228.308226,1626.946848,41676.44344,101282.9478,1,1,1,1,79.9375,0.958705008,0,1.359509945
C0092,BRA319,-5.53769,-62.15848,66.00494438,2.262180994,0,2238.977844,50501.92322,100177.1014,1,1,1,1,79.71428571,0.852552074,1.06834072,2.109487567
C0093,BRA319,-5.54072,-62.16087,67.17364532,2.148889387,0,2600.707671,50707.57736,100332.5178,1,1,1,1,80,0.868166167,0.507059058,1.85622563
C0094,BRA319,-5.54419,-62.16363,66.78731343,2.059702096,0,3017.3569,50945.51353,100514.8672,1,1,1,1,79.78571429,0.937353274,0.094325898,1.431276388
C0095,BRA319,-5.54774,-62.1664,66.32054455,2.018943392,0,3438.011997,51194.85422,100697.8472,1,1,1,1,79.64285714,0.917637112,0.224348953,1.504252749
C0096,BRA319,-5.55159,-62.16931,67.34363412,2.050146092,19.04835241,3894.421424,51473.12052,100888.6761,1,1,1,1,79.30769231,0.921748685,0.175090799,1.485943461
C0097,BRA319,-5.55491,-62.17168,67.3125,2.116817423,38.49592768,3938.156117,51721.78156,101040.3505,1,1,1,1,79.42857143,0.958705008,0,1.359509945
C0098,BRA319,-5.55851,-62.17468,67.41307028,1.945980459,107.0150468,3467.129593,51977.96525,101252.7297,1,1,1,1,80.21428571,0.958705008,0,1.359509945
C0099,BRA319,-5.56213,-62.17751,67.6801968,1.88679924,155.8710107,3013.09258,52246.4987,101448.5623,1,1,1,1,80.14285714,0.958705008,0,1.359509945
C0100,BRA319,-5.56567,-62.18048,68.17079208,1.916389329,201.7081942,2548.793307,52505.10366,101663.8253,1,1,1,1,80,0.958705008,0,1.359509945
C0101,BRA319,-5.51721,-62.17977,67.19259259,2.809354994,3081.37388,1646.688612,47511.45386,103107.1407,1,1,1,1,79.375,0.958705008,0,1.359509945
C0102,BRA319,-5.5208,-62.1823,66.06511057,3.110788325,3074.909869,1495.960949,47779.38265,103252.8279,1,1,1,1,80.26666667,0.958705008,0,1.359509945
C0103,BRA319,-5.52424,-62.18483,66.83643123,2.586251678,3087.163332,1346.949409,48035.20798,103405.548,1,1,1,1,80.71428571,0.958705008,0,1.359509945
C0104,BRA319,-5.52816,-62.18741,67.38071693,2.479339603,3082.710598,1209.072803,48342.22939,103549.8476,1,1,1,1,80.33333333,0.958705008,0,1.359509945
C0105,BRA319,-5.53224,-62.18896,67.13967862,2.376287957,2987.447465,1189.71852,48707.89155,103582.2203,1,1,1,1,79.85714286,0.958705008,0,1.359509945
C0106,BRA319,-5.53621,-62.19125,66.79484029,2.093768518,2984.199829,1162.1425,49036.99729,103698.8585,1,1,1,1,79.64285714,0.958705008,0,1.359509945
C0107,BRA319,-5.54023,-62.19373,67.96054254,2.045161244,2970.161766,1122.987781,49367.56383,103836.4842,1,1,1,1,79.5,0.958705008,0,1.359509945
C0108,BRA319,-5.54357,-62.19683,67.14655172,2.668238049,3063.345951,1043.730006,49608.48594,104063.3305,1,1,1,1,80.26666667,0.958705008,0,1.359509945
C0109,BRA319,-5.5462,-62.20047,67.09247842,2.927955347,3249.180755,900.7059789,49760.3544,104371.0761,1,1,1,1,80.26666667,0.958705008,0,1.359509945
C0110,BRA319,-5.54972,-62.1975,66.94409938,2.485790711,2756.802466,1398.832724,50231.58819,103948.7239,1,1,1,1,79.4375,0.958705008,0,1.359509945
C0111,BRA319,-4.42837,-61.06103,47.13390663,2.334054032,2222.316369,2238.750983,41958.86389,39279.47933,1,1,1,1,82.78571429,0.958705008,0,1.359509945
C0112,BRA319,-4.42193,-61.06681,43.5599022,2.938286333,3180.961371,1881.091782,42732.18607,39243.67847,1,1,1,1,82.53333333,0.958522827,0,1.359509945
C0113,BRA319,-4.42628,-61.07684,49.08990148,2.2216685,3526.599637,697.9936789,43725.18662,39301.52887,1,1,1,1,79.57142857,0.958705008,0,1.359509945
C0114,BRA319,-4.43338,-61.08364,49.0815822,2.27631242,3413.310255,0,44322.33084,38220.20563,1,1,1,1,82.8,0.958705008,0,1.359509945
C0115,BRA319,-4.43913,-61.09002,48.53407683,1.980645611,3371.295514,116.0310626,44915.18111,37286.99519,1,1,1,1,81.13333333,0.958705008,0,1.359509945
C0116,BRA319,-4.44478,-61.09652,48.05569307,2.154620609,3344.617039,1034.54409,45532.84585,36355.79231,1,1,1,1,78.64285714,0.958705008,0,1.359509945
C0117,BRA319,-4.45243,-61.09007,48.78773006,2.075062127,2236.315532,745.2625472,44707.5647,36113.04762,1,1,1,1,81.07142857,0.958705008,0,1.359509945
C0118,BRA319,-4.45836,-61.08473,46.64009963,2.033468889,1352.517224,651.4375766,44038.88434,35971.19151,1,1,1,1,81.1875,0.958705008,0,1.359509945
C0119,BRA319,-4.46499,-61.07848,47.79804162,2.016834323,345.8103795,1193.474169,43269.54304,35858.07591,1,1,1,1,80.07142857,0.955234556,0.025749452,1.370331846
C0120,BRA319,-4.47137,-61.07253,45.31513648,3.469971855,0,1940.349664,42545.78221,35770.94981,0.984079602,0.979104478,0.968159204,0.949253731,63.42857143,0.449346692,24.86274038,10.05766659
C0121,BRA319,-4.45874,-61.07092,45.41212871,2.6627494,357.9189051,847.6291229,42511.63062,36930.60474,1,1,1,1,74.6,0.958705008,0,1.359509945
C0122,BRA319,-4.4526,-61.06404,46.52275523,2.374492974,382.501902,1196.401154,41841.34294,37944.88195,1,1,1,1,81.35714286,0.958705008,0,1.359509945
C0123,BRA319,-4.44654,-61.05757,47.30978934,2.192090671,435.0146192,1900.309279,41229.07155,38922.74267,1,1,1,1,80.71428571,0.958705008,0,1.359509945
C0124,BRA319,-4.50775,-61.11802,46.25898389,3.087532455,0,1284.523483,47247.82433,29410.57703,0.957256461,0.954274354,0.939363817,0.922465209,72,0.399533371,24.04715401,13.00182468
C0125,BRA319,-4.51434,-61.11243,47.90617284,2.702308948,452.0998292,1037.249955,46593.32408,29275.15784,1,1,1,1,82.6,0.898656425,0.251348905,1.566154009
C0126,BRA319,-4.52095,-61.10615,47.56034483,3.031615864,1459.152982,362.6675549,45872.83674,29222.42687,1,1,1,1,81.73333333,0.802342402,0.63998313,1.913632074
C0127,BRA319,-4.5282,-61.10037,43.70828183,4.143831921,2485.996023,0,45218.36653,29111.95087,1,1,1,1,82.42857143,0.958705008,0,1.359509945
C0128,BRA319,-4.53479,-61.09463,44.29382716,5.016956974,3453.460535,0,44581.70127,29081.0053,1,1,1,1,81.64285714,0.958705008,0,1.359509945
C0129,BRA319,-4.53997,-61.10208,47.4193154,2.854698228,3375.029379,713.5855471,45417.07004,28083.55284,1,1,1,1,82,0.958705008,0,1.359509945
C0130,BRA319,-4.54532,-61.10902,44.91212871,4.036985624,3376.331601,1561.270731,46203.27124,27115.74579,1,1,1,1,81.66666667,0.958705008,0,1.359509945
C0131,BRA319,-4.55143,-61.11613,48.20915842,3.2224801,3392.764312,2149.471542,47019.13972,26077.42513,1,1,1,1,81.64285714,0.958705008,0,1.359509945
C0132,BRA319,-4.55961,-61.1232,48.86503067,2.463867261,3578.34796,2530.142052,47853.6551,24887.98946,1,1,1,1,81.53333333,0.958705008,0,1.359509945
C0133,BRA319,-4.54947,-61.12943,48.44154229,2.476080267,2276.774765,2824.330382,48484.17336,25163.04344,1,1,1,1,82.06666667,0.958705008,0,1.359509945
C0135,BRA319,-4.53639,-61.14128,46.94002448,2.108467856,322.5614795,3265.435056,49760.85703,25325.64146,1,1,1,1,81,0.934350628,0.165069801,1.439800841
C0136,BRA319,-4.52955,-61.14673,43.14567901,3.284147455,0,3636.050366,50362.92534,25521.55365,0.933,0.933,0.911,0.901,71.78571429,0.446364485,27.73074066,9.123667006
C0137,BRA319,-4.53123,-61.13351,48.12438424,2.208547587,441.207401,3464.463683,48895.28893,26322.40167,1,1,1,1,80.53846154,0.949061009,0.041171485,1.390684924
C0138,BRA319,-4.52638,-61.12634,47.99753086,2.646995938,543.6136458,2615.384936,48102.56166,27251.95001,1,1,1,1,80.21428571,0.958705008,0,1.359509945
C0139,BRA319,-4.52082,-61.1191,45.07911001,3.291661788,539.8485752,1797.091106,47310.09473,28246.82808,1,1,1,1,80.6,0.958705008,0,1.359509945
C0140,BRA319,-5.06946,-61.66689,59.16810878,2.46843744,313.7665042,766.3726106,25061.05521,56687.08364,0.996,0.99,0.981,0.959,76.35714286,0.493228064,3.471532996,4.14921576
C0141,BRA319,-5.0757,-61.6627,61.21755253,2.004894668,1137.064881,928.0268061,24249.45693,56831.7594,1,1,1,1,82.78571429,0.958705008,0,1.359509945
C0142,BRA319,-5.08176,-61.65692,60.55092025,1.985840922,2063.876379,1430.218319,23323.69153,56849.56227,1,1,1,1,80.5,0.958705008,0,1.359509945
C0145,BRA319,-5.10017,-61.64939,60.46049383,1.792319397,4141.853048,1667.25698,21343.51844,57739.93511,1,1,1,1,81.78571429,0.958705008,0,1.359509945
C0146,BRA319,-5.10562,-61.65654,61.18835192,1.673431592,4060.929475,1039.673982,21575.15747,58721.01033,1,1,1,1,80.75,0.958705008,0,1.359509945
C0147,BRA319,-5.11216,-61.66331,62.21755253,1.500964939,4080.655275,1006.606759,21738.65169,59761.77526,1,1,1,1,79.57142857,0.958705008,0,1.359509945
C0148,BRA319,-5.11827,-61.67079,62.48648649,1.819790015,4037.614998,1130.975764,21908.88257,60821.71739,1,1,1,1,79.93333333,0.958705008,0,1.359509945
C0149,BRA319,-5.11239,-61.67628,62.78940887,2.215591596,3148.226626,302.1679863,22793.79539,60770.6985,1,1,1,1,79.85714286,0.958705008,0,1.359509945
C0150,BRA319,-5.1058,-61.68264,62.29166667,2.132455055,2137.542829,0,23803.44756,60745.2046,1,1,1,1,81.73333333,0.958705008,0,1.359509945
C0151,BRA319,-5.10004,-61.68885,61.6526576,2.155753759,1208.362565,0,24740.77513,60786.26843,1,1,1,1,80.53333333,0.958705008,0,1.359509945
C0152,BRA319,-5.09387,-61.69508,57.8298397,2.732406985,242.7548567,410.073434,25709.53757,60812.17726,0.991008991,0.978021978,0.954045954,0.936063936,76.5,0.477631445,5.003804442,5.116146727
C0153,BRA319,-5.09414,-61.68221,62.63930348,1.896975897,1198.437569,715.6911863,24610.55479,59803.79602,1,1,1,1,82.35714286,0.958705008,0,1.359509945
C0154,BRA319,-5.08802,-61.67558,61.29156328,1.97610123,1210.167889,969.1072062,24437.85423,58805.13812,1,1,1,1,80.57142857,0.958705008,0,1.359509945
C0155,BRA319,-5.08211,-61.66932,60.66666667,2.009559312,1171.976076,1419.456332,24320.86525,57852.04713,1,1,1,1,81.64285714,0.958705008,0,1.359509945
C0156,BRA319,-5.17139,-61.78992,53.86223862,3.084866351,91.31864005,1174.430161,30893.45764,74347.53166,0.993993994,0.988988989,0.976976977,0.95995996,77.57142857,0.5337066,2.8037059,3.39400241
C0157,BRA319,-5.17864,-61.78555,65.1318408,2.162488908,1026.888964,878.3436428,30204.15334,74539.18318,1,1,1,1,82.875,0.958705008,0,1.359509945
C0158,BRA319,-5.18645,-61.78069,65.03465347,2.333812375,2044.1273,758.2660182,29460.50757,74746.08985,1,1,1,1,82.6,0.958705008,0,1.359509945
C0159,BRA319,-5.19558,-61.77525,62.16397516,2.756877106,3218.875554,0,28638.70327,75023.71116,1,1,1,1,84.42857143,0.958705008,0,1.359509945
C0160,BRA319,-5.20311,-61.77121,61.10234279,3.35366886,4161.507766,0,28028.52435,75298.98878,1,1,1,1,82.5625,0.958705008,0,1.359509945
C0161,BRA319,-5.20787,-61.779,62.03703704,2.746513888,3440.706838,276.9676916,28781.57011,76279.91488,1,1,1,1,81.53333333,0.958705008,0,1.359509945
C0162,BRA319,-5.2167,-61.79457,62.26477833,2.46165181,1536.294663,1775.902501,30337.55319,78189.16034,1,1,1,1,81.92857143,0.958705008,0,1.359509945
C0163,BRA319,-5.22117,-61.80228,63.06150062,2.323149407,583.1415218,1959.189458,31123.55306,79143.11484,1,1,1,1,81.92857143,0.958705008,0,1.359509945
C0164,BRA319,-5.21386,-61.80663,63.41387856,2.013493919,815.640229,2388.26617,31704.7122,78920.04442,1,1,1,1,82.07142857,0.958705008,0,1.359509945
C0165,BRA319,-5.2057,-61.81167,62.94730392,2.684175939,1078.07622,2267.569068,32392.85986,78698.42288,1,1,1,1,82.07142857,0.958705008,0,1.359509945
C0166,BRA319,-5.19848,-61.81524,63.74567901,2.015600825,1063.920943,1781.993309,32918.55409,78441.44355,1,1,1,1,81.13333333,0.958705008,0,1.359509945
C0167,BRA319,-5.19051,-61.82056,53.56365884,3.422052798,3.637621185,1278.718574,33666.47448,78282.0385,0.991991992,0.97997998,0.944944945,0.886886887,66.92857143,0.426857172,7.203545571,5.855813244
C0168,BRA319,-5.18393,-61.79347,63.72580645,2.55193625,1030.181187,0,30902.15101,75579.42291,1,1,1,1,80.71428571,0.958705008,0,1.359509945
C0169,BRA319,-5.18897,-61.80115,64.66339066,1.893812623,1067.527155,138.4176167,31600.09172,76581.74845,1,1,1,1,80.64285714,0.958705008,0,1.359509945
C0170,BRA319,-5.19399,-61.8084,63.57777778,2.060943997,1077.264941,1027.227258,32268.7207,77548.053,1,1,1,1,80.875,0.958705008,0,1.359509945
C0171,BRA319,-5.41706,-62.08285,63.75371287,3.478891423,0,267.4786224,43347.66827,97282.55243,0.967903711,0.963891675,0.960882648,0.953861585,79.0625,0.75724222,4.045280773,2.839009993
C0172,BRA319,-5.41395,-62.09008,66.47906404,2.42037595,340.4481616,0,42578.09858,98153.20702,1,1,1,1,81.4375,0.951840341,0.031839282,1.383907755
C0173,BRA319,-5.40994,-62.09808,66.93695921,2.052199161,1328.713809,193.9042663,41681.62336,99144.21697,1,1,1,1,80.78571429,0.958705008,0,1.359509945
C0174,BRA319,-5.40535,-62.10561,67.10933661,2.280549986,2305.181334,648.0803771,40770.16335,100116.6579,1,1,1,1,79.92857143,0.958705008,0,1.359509945
C0175,BRA319,-5.40119,-62.11353,67.86436498,2.855211582,3294.351559,0,39873.90096,101107.0257,1,1,1,1,78.78571429,0.958705008,0,1.359509945
C0176,BRA319,-5.44525,-62.10564,64.81717791,3.570727789,194.9776222,605.8087613,44352.82184,98258.27781,1,1,1,1,80.07142857,0.949556296,0.08257152,1.389629807
C0178,BRA319,-5.41489,-62.12254,66.65474723,2.175569497,3433.492465,0,40524.19335,101352.3219,1,1,1,1,79.6875,0.958705008,0,1.359509945
C0179,BRA319,-5.42325,-62.1271,67.31311881,2.596906511,3421.218761,980.3650444,41012.08984,101423.0492,1,1,1,1,80.06666667,0.958705008,0,1.359509945
C0180,BRA319,-5.43196,-62.12926,65.68504902,2.685758377,3192.880397,1631.392743,41691.7226,101245.9252,1,1,1,1,79.92857143,0.958705008,0,1.359509945
C0181,BRA319,-5.4361,-62.12131,65.79310345,2.452885227,2200.300288,1113.05155,42553.18693,100255.1827,1,1,1,1,79.86666667,0.958705008,0,1.359509945
C0182,BRA319,-5.44036,-62.11329,66.36206897,2.618357068,1194.783307,886.4224735,43432.91127,99252.01812,1,1,1,1,79.57142857,0.958705008,0,1.359509945
C0183,BRA319,-5.44551,-62.10556,64.66131026,3.509805658,174.8269071,580.7143265,44381.6165,98238.57217,1,1,1,1,80.07142857,0.941467998,0.176442704,1.427281781
C0184,BRA319,-5.44929,-62.09892,60.31280788,3.689267182,0,295.3645158,45140.59827,97396.91261,0.951855567,0.93781344,0.920762287,0.909729188,73.71428571,0.537517018,16.22933247,6.864350529
C0185,BRA319,-5.43816,-62.10205,66.48399015,2.556003586,208.0421426,798.8970216,43931.43757,98214.56909,1,1,1,1,80.14285714,0.943846221,0.067660791,1.423088751
 C0186,BRA319,-5.42987,-62.09808,66.8606357,2.483452353,263.2859243,248.1249798,43441.23821,98196.28146,1,1,1,1,80.07142857,0.958705008,0,1.359509945
 C0187,BRA319,-5.42204,-62.09413,66.94704434,2.317221686,269.3291665,0,43008.62351,98168.62697,1,1,1,1,79.9375,0.958705008,0,1.359509945
 C0188,BRA319,-5.54065,-62.15337,61.02337023,3.515877615,0,1815.420546,51026.48857,99540.00559,0.984954865,0.979939819,0.967903711,0.947843531,79.85714286,0.489035893,6.778123432,5.50757034
 C0189,BRA319,-5.53665,-62.15768,65.68014706,2.306238668,0,2117.218335,50431.08733,100126.2722,1,1,1,1,79.64285714,0.852643066,1.320389659,2.104780622
 C0190,BRA319,-5.53027,-62.16479,67.40543881,2.028484875,889.720069,2083.430548,49474.22556,101087.9067,1,1,1,1,79.28571429,0.958705008,0,1.359509945
 C0191,BRA319,-5.52328,-62.17288,67.92108508,2.404539437,2069.210742,2305.156577,48418.15558,102175.351,1,1,1,1,80.14285714,0.958705008,0,1.359509945
 C0192,BRA319,-5.51706,-62.17959,67.25398773,2.796226077,3075.061788,1662.593989,47503.36041,103093.2686,1,1,1,1,79.33333333,0.958705008,0,1.359509945
 C0193,BRA319,-5.52423,-62.18496,66.83394834,2.570911997,3099.606164,1332.912199,48029.11131,103419.62,1,1,1,1,80.71428571,0.958705008,0,1.359509945
 C0194,BRA319,-5.53221,-62.18904,67.12851897,2.373687635,2996.794515,1180.265549,48701.78032,103591.6629,1,1,1,1,79.85714286,0.958705008,0,1.359509945
C0195,BRA319,-5.54045,-62.19388,67.98159509,2.119664606,2971.223637,1119.441183,49385.24141,103845.6045,1,1,1,1,79.5,0.958705008,0,1.359509945
C0196,BRA319,-5.5464,-62.20047,67.11206897,2.922652534,3236.627888,914.1606447,49781.41444,104365.0404,1,1,1,1,80.21428571,0.958705008,0,1.359509945
 C0197,BRA319,-5.55325,-62.19379,68.17428925,2.309616021,2196.474312,1964.066121,50730.24129,103447.8918,1,1,1,1,78.35714286,0.958705008,0,1.359509945
C0198,BRA319,-5.55942,-62.18729,68.48702101,2.226553191,1215.698237,2175.962739,51605.75195,102572.5121,1,1,1,1,80.71428571,0.958705008,0,1.359509945
 C0199,BRA319,-5.56534,-62.18013,68.15241636,1.907959594,190.7920097,2599.405095,52483.52664,101635.8459,1,1,1,1,80,0.958705008,0,1.359509945
 C0200,BRA319,-5.57063,-62.17359,65.33168927,3.010760076,0,3018.24855,53277.80072,100785.1788,1,1,0.998,0.99,79.33333333,0.957642919,0,1.359509945
 C0201,BRA319,-5.55812,-62.17423,67.39360394,1.969049729,87.86553272,3530.588733,51954.83583,101216.278,1,1,1,1,80.21428571,0.958705008,0,1.359509945
C0202,BRA319,-5.5512,-62.16886,67.25061425,2.094288107,1.39377672,3831.498131,51450.98215,100852.7129,1,1,1,1,79.30769231,0.911819176,0.232180721,1.521940186
C0203,BRA319,-5.5438,-62.16318,66.85537701,2.103609272,0,2955.939878,50924.45498,100479.4323,1,1,1,1,79.8,0.924300925,0.148004817,1.475415175
